Date,Channel,SKU,Vendor,Wheel,Size,Bolt Pattern,Finish,Price,ID,Monthly Total,Monthly Sets,,
8/29/2022,Shopify,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$2,290.00",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
8/29/2022,Shopify,GL-57XtremeSpecD-189.5+12-51143-LP,Gram Lights,Gram Lights 57Xtreme Spec-D,18x9.5 +12,5x114.3,Luminous Pink,"$1,300.00",Gram Lights 57Xtreme Spec-D18x9.5 +125x114.3Luminous Pink,,,,
8/29/2022,Shopify,GL-57XtremeSpecD-189.5+12-51143-LP,Gram Lights,Gram Lights 57Xtreme Spec-D,18x9.5 +12,5x114.3,Luminous Pink,"$1,300.00",Gram Lights 57Xtreme Spec-D18x9.5 +125x114.3Luminous Pink,,,,
8/29/2022,Shopify,V-RacingTE37SLMDB-168+35-4100-MDB,Volk,Volk Racing TE37SLMD/B,16x8 +35,4x100,Matte Dark Blue,"$1,800.00",Volk Racing TE37SLMD/B16x8 +354x100Matte Dark Blue,,,,
8/29/2022,eBay,E-RPF1-189+35-51143-SS,Enkei,Enkei RPF1,18x9 +35,5x114.3,F1 Silver,"$1,499.00",Enkei RPF118x9 +355x114.3F1 Silver,,,,
8/29/2022,eBay,V-RacingTE37SagaSL-1810+40-51143-PG,Volk,Volk Racing TE37 Saga SL,18x10 +40,5x114.3,Pressed Graphite,"$2,895.00",Volk Racing TE37 Saga SL18x10 +405x114.3Pressed Graphite,,,,
8/28/2022,eBay,GL-57CR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57CR,18x9.5 +38,5x114.3,Bronze 2,"$1,650.00",Gram Lights 57CR18x9.5 +385x114.3Bronze 2,,,,
8/28/2022,eBay,GL-57CR-179+22-51143-CP,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Ceramic Pearl,"$1,599.00",Gram Lights 57CR17x9 +225x114.3Ceramic Pearl,,,,
8/28/2022,eBay,GL-57DR-1810.5+22-51143-EBP,Gram Lights,Gram Lights 57DR,18x10.5 +22,5x114.3,Eternal Blue Pearl,"$1,700.00",Gram Lights 57DR18x10.5 +225x114.3Eternal Blue Pearl,,,,
8/26/2022,Shopify,GL-57DR-179+22-51143-EBP,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Eternal Blue Pearl,"$1,650.00",Gram Lights 57DR17x9 +225x114.3Eternal Blue Pearl,,,,
8/26/2022,Shopify,V-RacingCE28N-178+33-51143-BR,Volk,Volk Racing CE28N,17x8 +33,5x114.3,Bronze,"$3,640.00",Volk Racing CE28N17x8 +335x114.3Bronze,,,,
8/26/2022,Shopify,GL-57DR-189.5+38-51143-HG,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,HS Gunmetallic,"$1,699.00",Gram Lights 57DR18x9.5 +385x114.3HS Gunmetallic,,,,
8/26/2022,eBay,GL-57DR-189.5+38-51143-SGB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Semi Gloss Black,"$1,545.00",Gram Lights 57DR18x9.5 +385x114.3Semi Gloss Black,,,,
8/26/2022,eBay,GL-57DR-189.5+38-51143-LY,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Luminous Yellow,"$1,699.00",Gram Lights 57DR18x9.5 +385x114.3Luminous Yellow,,,,
8/25/2022,Shopify,GL-57DR-189.5+38-51143-SGB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Semi Gloss Black,"$1,899.00",Gram Lights 57DR18x9.5 +385x114.3Semi Gloss Black,,,,
8/24/2022,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,804.05",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
8/24/2022,Shopify,A-GTPremium-189.5+38-5120-RW,Advan,Advan GT Premium,18x9.5 +38,5x120,Racing White,"$3,462.00",Advan GT Premium18x9.5 +385x120Racing White,,,,
8/24/2022,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,"$1,149.00",Enkei RPF117x9 +355x114.3F1 Silver,,,,
8/24/2022,eBay,V-RacingTE37SL-179+22-51143-PG,Volk,Volk Racing TE37SL,17x9 +22,5x114.3,Pressed Graphite,"$2,750.00",Volk Racing TE37SL17x9 +225x114.3Pressed Graphite,,,,
8/23/2022,eBay,GL-57CR-179+38-51143-EBP,Gram Lights,Gram Lights 57CR,17x9 +38,5x114.3,Eternal Blue Pearl,"$1,600.00",Gram Lights 57CR17x9 +385x114.3Eternal Blue Pearl,,,,
8/23/2022,eBay,GL-57XtremeSpecD-189.5+12-51143-LP,Gram Lights,Gram Lights 57Xtreme Spec-D,18x9.5 +12,5x114.3,Luminous Pink,"$1,500.00",Gram Lights 57Xtreme Spec-D18x9.5 +125x114.3Luminous Pink,,,,
8/22/2022,Shopify,M-MC10L-158+32-4100-W,Mugen,Mugen MC10L,15x8 +32,4x100,White,$975.00,Mugen MC10L15x8 +324x100White,,,,
8/22/2022,Shopify,GL-57DR-189.5+12-51143-GB,Gram Lights,Gram Lights 57DR,18x9.5 +12,5x114.3,Glossy Black,"$1,595.00",Gram Lights 57DR18x9.5 +125x114.3Glossy Black,,,,
8/22/2022,Shopify,R-TBRItaru020-189.5+45-51143-W,Rays,Rays TBR Itaru-020,18x9.5 +45,5x114.3,White,"$1,599.00",Rays TBR Itaru-02018x9.5 +455x114.3White,,,,
8/22/2022,Shopify,M-MC10-178.5+35-51143-W,Mugen,Mugen MC10,17x8.5 +35,5x114.3,White,"$1,300.00",Mugen MC1017x8.5 +355x114.3White,,,,
8/22/2022,Shopify,V-RacingTE37SL-189.5+22-51143-SS,Volk,Volk Racing TE37SL,18x9.5 +22,5x114.3,F1 Silver,"$2,900.00",Volk Racing TE37SL18x9.5 +225x114.3F1 Silver,,,,
8/22/2022,eBay,A-RZII-179+45-51143-RIB,Advan,Advan RZ II,17x9 +45,5x114.3,Racing Indigo Blue,"$1,799.00",Advan RZ II17x9 +455x114.3Racing Indigo Blue,,,,
8/21/2022,eBay,GL-57DR-189.5+38-51143-EBP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Eternal Blue Pearl,"$1,650.00",Gram Lights 57DR18x9.5 +385x114.3Eternal Blue Pearl,,,,
8/19/2022,eBay,A-RGD2-167+42-4100-SGB,Advan,Advan RG-D2,16x7 +42,4x100,Semi Gloss Black,"$1,710.84",Advan RG-D216x7 +424x100Semi Gloss Black,,,,
8/18/2022,Shopify,V-RacingTE37SagaSL-189.5+35-51143-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +35,5x114.3,Pressed Graphite,"$2,700.00",Volk Racing TE37 Saga SL18x9.5 +355x114.3Pressed Graphite,,,,
8/18/2022,eBay,M-MC10L-158+32-51143-W,Mugen,Mugen MC10L,15x8 +32,5x114.3,White,"$1,100.00",Mugen MC10L15x8 +325x114.3White,,,,
8/17/2022,Shopify,GL-57DR-179+38-5100-SGB,Gram Lights,Gram Lights 57DR,17x9 +38,5x100,Semi Gloss Black,"$1,230.00",Gram Lights 57DR17x9 +385x100Semi Gloss Black,,,,
8/17/2022,eBay,V-RacingTE37SagaSPlus-189.5+22-51143-DDG,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +22,5x114.3,Diamond Dark Gunmetal,"$3,150.00",Volk Racing TE37 Saga S-Plus18x9.5 +225x114.3Diamond Dark Gunmetal,,,,
8/16/2022,eBay,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5120-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x120,Pressed Graphite,"$2,610.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x120Pressed Graphite",,,,
8/16/2022,eBay,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5120-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x120,Pressed Graphite,"$2,610.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x120Pressed Graphite",,,,
8/15/2022,Shopify,GL-57DR-189.5+12-51143-AG,Gram Lights,Gram Lights 57DR,18x9.5 +12,5x114.3,Almite Gold,"$1,705.60",Gram Lights 57DR18x9.5 +125x114.3Almite Gold,,,,
8/15/2022,Shopify,M-MC10L-158+32-4100-W,Mugen,Mugen MC10L,15x8 +32,4x100,White,$975.00,Mugen MC10L15x8 +324x100White,,,,
8/15/2022,Shopify,GL-57CR-179+22-51143-CP,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Ceramic Pearl,"$1,450.00",Gram Lights 57CR17x9 +225x114.3Ceramic Pearl,,,,
8/15/2022,Shopify,GL-57DR-179+38-51143-BR2,Gram Lights,Gram Lights 57DR,17x9 +38,5x114.3,Bronze 2,"$1,350.00",Gram Lights 57DR17x9 +385x114.3Bronze 2,,,,
8/15/2022,eBay,GL-57CR-179+22-51143-BR2,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Bronze 2,"$1,499.00",Gram Lights 57CR17x9 +225x114.3Bronze 2,,,,
8/15/2022,eBay,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,350.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
8/14/2022,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,699.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
8/13/2022,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,"$1,250.00",Enkei RPF117x9 +355x114.3F1 Silver,,,,
8/13/2022,eBay,M-MC10L-158+32-4100-W,Mugen,Mugen MC10L,15x8 +32,4x100,White,"$1,100.00",Mugen MC10L15x8 +324x100White,,,,
8/12/2022,Shopify,M-MC10L-158+32-4100-W,Mugen,Mugen MC10L,15x8 +32,4x100,White,"$1,180.00",Mugen MC10L15x8 +324x100White,,,,
8/12/2022,Shopify,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5112-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x112,Pressed Graphite,"$2,800.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x112Pressed Graphite",,,,
8/12/2022,Shopify,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5120-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x120,Pressed Graphite,"$2,700.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x120Pressed Graphite",,,,
8/12/2022,Shopify,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5120-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x120,Pressed Graphite,"$2,700.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x120Pressed Graphite",,,,
8/12/2022,Shopify,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5120-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x120,Pressed Graphite,"$2,700.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x120Pressed Graphite",,,,
8/12/2022,eBay,V-RacingTE37SL-189.5+22-51143-SS,Volk,Volk Racing TE37SL,18x9.5 +22,5x114.3,F1 Silver,"$3,000.00",Volk Racing TE37SL18x9.5 +225x114.3F1 Silver,,,,
8/11/2022,Shopify,V-RacingTE37SagaSL-1810+40-51143-PG,Volk,Volk Racing TE37 Saga SL,18x10 +40,5x114.3,Pressed Graphite,"$3,650.00",Volk Racing TE37 Saga SL18x10 +405x114.3Pressed Graphite,,,,
8/11/2022,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,481.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
8/11/2022,Shopify,A-GTPremium-189.5+38-5120-BR,Advan,Advan GT Premium,18x9.5 +38,5x120,Racing UmberBronze,"$2,710.00",Advan GT Premium18x9.5 +385x120Racing UmberBronze,,,,
8/11/2022,eBay,V-RacingTE37XTMSpec-178.5-10-61397-DB,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Diamond Black,"$2,880.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Diamond Black,,,,
8/11/2022,eBay,V-RacingTE37XTMSpec-178.5-10-61397-BR,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Bronze,"$2,980.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Bronze,,,,
8/10/2022,Shopify,GL-57DR-179+38-51143-LY,Gram Lights,Gram Lights 57DR,17x9 +38,5x114.3,Luminous Yellow,"$1,272.00",Gram Lights 57DR17x9 +385x114.3Luminous Yellow,,,,
8/10/2022,eBay,GL-57CR-179+38-51143-EG,Gram Lights,Gram Lights 57CR,17x9 +38,5x114.3,E8 Gold,"$1,439.00",Gram Lights 57CR17x9 +385x114.3E8 Gold,,,,
8/10/2022,eBay,V-RacingTE37SL-189.5+22-5120-SS,Volk,Volk Racing TE37SL,18x9.5 +22,5x120,F1 Silver,"$2,800.00",Volk Racing TE37SL18x9.5 +225x120F1 Silver,,,,
8/9/2022,eBay,GL-57DR-1810.5+22-51143-BR2,Gram Lights,Gram Lights 57DR,18x10.5 +22,5x114.3,Bronze 2,"$1,595.00",Gram Lights 57DR18x10.5 +225x114.3Bronze 2,,,,
8/9/2022,eBay,GL-57DR-189.5+38-51143-GB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Glossy Black,$488.17,Gram Lights 57DR18x9.5 +385x114.3Glossy Black,,,,
8/9/2022,eBay,M-MC10-178.5+35-51143-W,Mugen,Mugen MC10,17x8.5 +35,5x114.3,White,"$1,500.00",Mugen MC1017x8.5 +355x114.3White,,,,
8/9/2022,eBay,V-RacingTE37SagaSL-189.5+35-51143-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +35,5x114.3,Pressed Graphite,"$3,450.00",Volk Racing TE37 Saga SL18x9.5 +355x114.3Pressed Graphite,,,,
8/8/2022,Shopify,V-RacingZE40-168+35-4100-MB,Volk,Volk Racing ZE40,16x8 +35,4x100,Mag Blue,"$2,299.00",Volk Racing ZE4016x8 +354x100Mag Blue,,,,
8/8/2022,Shopify,B-RIA-1810+25-5120-SLV,BBS,BBS RI-A,18x10 +25,5x120,Diamond Silver,"$3,650.00",BBS RI-A18x10 +255x120Diamond Silver,,,,
8/8/2022,eBay,GL-57CR-179+22-51143-EBP,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Eternal Blue Pearl,"$1,500.00",Gram Lights 57CR17x9 +225x114.3Eternal Blue Pearl,,,,
8/7/2022,Shopify,GL-57DR-188.5+37-51143-GB2,Gram Lights,Gram Lights 57DR,18x8.5 +37,5x114.3,Gun Blue 2,"$1,530.00",Gram Lights 57DR18x8.5 +375x114.3Gun Blue 2,,,,
8/7/2022,eBay,V-RacingTE37SL-1810+30-51143-DB,Volk,Volk Racing TE37SL,18x10 +30,5x114.3,Diamond Black,"$2,850.00",Volk Racing TE37SL18x10 +305x114.3Diamond Black,,,,
8/6/2022,eBay,GL-57DR-189.5+12-51143-GB2,Gram Lights,Gram Lights 57DR,18x9.5 +12,5x114.3,Gun Blue 2,$462.28,Gram Lights 57DR18x9.5 +125x114.3Gun Blue 2,,,,
8/6/2022,eBay,GL-57DR-179+38-51143-EBP,Gram Lights,Gram Lights 57DR,17x9 +38,5x114.3,Eternal Blue Pearl,"$1,450.00",Gram Lights 57DR17x9 +385x114.3Eternal Blue Pearl,,,,
8/5/2022,Shopify,V-RacingTE37SL-1810+30-51143-BR,Volk,Volk Racing TE37SL,18x10 +30,5x114.3,BlastBronze,"$3,230.00",Volk Racing TE37SL18x10 +305x114.3BlastBronze,,,,
8/5/2022,Shopify,GL-57XtremeSpecD-189.5+38-51143-EBP,Gram Lights,Gram Lights 57Xtreme Spec-D,18x9.5 +38,5x114.3,Eternal Blue Pearl,"$1,250.00",Gram Lights 57Xtreme Spec-D18x9.5 +385x114.3Eternal Blue Pearl,,,,
8/5/2022,eBay,GL-57DR-188.5+37-51143-GB2,Gram Lights,Gram Lights 57DR,18x8.5 +37,5x114.3,Gun Blue 2,"$1,655.00",Gram Lights 57DR18x8.5 +375x114.3Gun Blue 2,,,,
8/5/2022,eBay,M-MC10L-158+32-4100-W,Mugen,Mugen MC10L,15x8 +32,4x100,White,"$1,200.00",Mugen MC10L15x8 +324x100White,,,,
8/5/2022,eBay,M-MC10L-158+32-4100-W,Mugen,Mugen MC10L,15x8 +32,4x100,White,"$1,200.00",Mugen MC10L15x8 +324x100White,,,,
8/5/2022,eBay,V-RacingTE37Sonic-168+35-4100-MB,Volk,Volk Racing TE37 Sonic,16x8 +35,4x100,Mag Blue,"$2,649.00",Volk Racing TE37 Sonic16x8 +354x100Mag Blue,,,,
8/4/2022,Shopify,V-RacingTE37SagaSPlus-189.5+22-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +22,5x114.3,Bronze,"$3,956.00",Volk Racing TE37 Saga S-Plus18x9.5 +225x114.3Bronze,,,,
8/4/2022,Shopify,V-RacingTE37XTMSpec-178.5-10-61397-BR,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Bronze,"$2,740.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Bronze,,,,
8/4/2022,eBay,GL-57DR-189.5+38-5100-LY,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x100,Luminous Yellow,"$1,849.00",Gram Lights 57DR18x9.5 +385x100Luminous Yellow,,,,
8/4/2022,eBay,V-RacingCE28SL-189.5+35-5120-BR,Volk,Volk Racing CE28SL,18x9.5 +35,5x120,BlastBronze,"$3,225.00",Volk Racing CE28SL18x9.5 +355x120BlastBronze,,,,
8/4/2022,eBay,V-RacingTE37XTMSpec-178.5-10-61397-DB,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Diamond Black,"$3,149.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Diamond Black,,,,
8/3/2022,eBay,V-RacingTE37XTMSpec-178.5-10-61397-BR,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Bronze,"$2,700.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Bronze,,,,
8/2/2022,Shopify,R-TBRItaru020-189.5+45-51143-W,Rays,Rays TBR Itaru-020,18x9.5 +45,5x114.3,White,"$1,546.00",Rays TBR Itaru-02018x9.5 +455x114.3White,,,,
8/2/2022,eBay,GL-57CR-179+38-51143-EBP,Gram Lights,Gram Lights 57CR,17x9 +38,5x114.3,Eternal Blue Pearl,"$1,550.00",Gram Lights 57CR17x9 +385x114.3Eternal Blue Pearl,,,,
8/2/2022,eBay,GL-57DR-1810.5+12-51143-EBP,Gram Lights,Gram Lights 57DR,18x10.5 +12,5x114.3,Eternal Blue Pearl,"$1,699.00",Gram Lights 57DR18x10.5 +125x114.3Eternal Blue Pearl,,,,
8/2/2022,eBay,V-RacingTE37SagaSPlus-189.5+22-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +22,5x114.3,Bronze,"$3,345.00",Volk Racing TE37 Saga S-Plus18x9.5 +225x114.3Bronze,,,,
8/2/2022,eBay,V-RacingTE37Sonic-168+35-4100-DW,Volk,Volk Racing TE37 Sonic,16x8 +35,4x100,Dash White,"$2,350.00",Volk Racing TE37 Sonic16x8 +354x100Dash White,,,,
8/2/2022,eBay,V-RacingTE37XTMSpec-168-20-61397-BR,Volk,Volk Racing TE37XT M-Spec,16x8 -20,6x139.7,Bronze,"$2,995.00",Volk Racing TE37XT M-Spec16x8 -206x139.7Bronze,,,,
8/1/2022,Shopify,V-RacingTE37SagaSL-189.5+35-51143-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +35,5x114.3,Pressed Graphite,"$2,750.00",Volk Racing TE37 Saga SL18x9.5 +355x114.3Pressed Graphite,,,,
8/1/2022,eBay,GL-57DR-189.5+22-51143-CWP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Ceramic White Pearl,"$1,799.00",Gram Lights 57DR18x9.5 +225x114.3Ceramic White Pearl,,,,
8/1/2022,eBay,V-RacingTE37Sonic-168+35-4100-BR,Volk,Volk Racing TE37 Sonic,16x8 +35,4x100,Bronze,"$2,492.00",Volk Racing TE37 Sonic16x8 +354x100Bronze,,,,
7/31/2022,eBay,V-RacingTE37SagaSPlus-189.5+22-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +22,5x114.3,Bronze,"$3,090.00",Volk Racing TE37 Saga S-Plus18x9.5 +225x114.3Bronze,,,,
7/30/2022,Shopify,E-NT03M-1810+25-5120-SLV,Enkei,Enkei NT03+M,18x10 +25,5x120,Silver,"$1,140.00",Enkei NT03+M18x10 +255x120Silver,,,,
7/29/2022,Shopify,GL-57DR-1810.5+22-51143-EBP,Gram Lights,Gram Lights 57DR,18x10.5 +22,5x114.3,Eternal Blue Pearl,"$2,099.00",Gram Lights 57DR18x10.5 +225x114.3Eternal Blue Pearl,,,,
7/29/2022,Shopify,M-MC10-179+35-51143-W,Mugen,Mugen MC10,17x9 +35,5x114.3,White,"$1,335.00",Mugen MC1017x9 +355x114.3White,,,,
7/29/2022,Shopify,"V-RacingTE37SagaSPlus-189.5+20,1810.5+30-5112-BR",Volk,Volk Racing TE37 Saga S-Plus,"18x9.5 +20, 18x10.5 +30",5x112,Bronze,"$2,818.00","Volk Racing TE37 Saga S-Plus18x9.5 +20, 18x10.5 +305x112Bronze",,,,
7/29/2022,eBay,GL-57DR-179+22-51143-BR2,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Bronze 2,"$1,499.00",Gram Lights 57DR17x9 +225x114.3Bronze 2,,,,
7/28/2022,Shopify,V-RacingTE37SL-179+22-51143-PG,Volk,Volk Racing TE37SL,17x9 +22,5x114.3,Pressed Graphite,"$2,480.00",Volk Racing TE37SL17x9 +225x114.3Pressed Graphite,,,,
7/28/2022,eBay,GL-57CR-189.5+38-51143-EBP,Gram Lights,Gram Lights 57CR,18x9.5 +38,5x114.3,Eternal Blue Pearl,"$1,900.00",Gram Lights 57CR18x9.5 +385x114.3Eternal Blue Pearl,,,,
7/27/2022,Shopify,V-RacingTE37SL-1810+30-51143-GB,Volk,Volk Racing TE37SL,18x10 +30,5x114.3,Gloss Black,"$2,650.00",Volk Racing TE37SL18x10 +305x114.3Gloss Black,,,,
7/26/2022,Shopify,GL-57DR-179+22-51143-BR2,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Bronze 2,"$1,220.00",Gram Lights 57DR17x9 +225x114.3Bronze 2,,,,
7/26/2022,Shopify,V-RacingTE37SagaSL-1810+40-51143-PG,Volk,Volk Racing TE37 Saga SL,18x10 +40,5x114.3,Pressed Graphite,"$2,810.00",Volk Racing TE37 Saga SL18x10 +405x114.3Pressed Graphite,,,,
7/25/2022,Shopify,V-RacingTE37SL-1810.5+20-5120-SS,Volk,Volk Racing TE37SL,18x10.5 +20,5x120,F1 Silver,"$3,200.00",Volk Racing TE37SL18x10.5 +205x120F1 Silver,,,,
7/25/2022,Shopify,"V-RacingTE37SagaSPlus-189.5+20,1810.5+30-5120-DDG",Volk,Volk Racing TE37 Saga S-Plus,"18x9.5 +20, 18x10.5 +30",5x120,Diamond Dark Gunmetal,"$2,800.00","Volk Racing TE37 Saga S-Plus18x9.5 +20, 18x10.5 +305x120Diamond Dark Gunmetal",,,,
7/25/2022,Shopify,"V-RacingTE37SagaSPlus-189.5+20,1810.5+30-5120-MB",Volk,Volk Racing TE37 Saga S-Plus,"18x9.5 +20, 18x10.5 +30",5x120,Mag Blue,"$2,800.00","Volk Racing TE37 Saga S-Plus18x9.5 +20, 18x10.5 +305x120Mag Blue",,,,
7/25/2022,Shopify,"V-RacingTE37SL-189.5+22,1810.5+20-5120-SS",Volk,Volk Racing TE37SL,"18x9.5 +22, 18x10.5 +20",5x120,F1 Silver,"$2,700.00","Volk Racing TE37SL18x9.5 +22, 18x10.5 +205x120F1 Silver",,,,
7/25/2022,eBay,GL-57DR-189.5+38-51143-HG,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,HS Gunmetallic,"$1,699.00",Gram Lights 57DR18x9.5 +385x114.3HS Gunmetallic,,,,
7/25/2022,eBay,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5112-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x112,Pressed Graphite,"$3,000.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x112Pressed Graphite",,,,
7/24/2022,eBay,GL-57DR-179+22-51143-GB2,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Gun Blue 2,"$1,350.00",Gram Lights 57DR17x9 +225x114.3Gun Blue 2,,,,
7/24/2022,eBay,M-MC10-179+38-51143-W,Mugen,Mugen MC10,17x9 +38,5x114.3,White,"$1,450.00",Mugen MC1017x9 +385x114.3White,,,,
7/23/2022,Shopify,GL-57DR-189.5+38-51143-CWP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Ceramic White Pearl,"$1,500.00",Gram Lights 57DR18x9.5 +385x114.3Ceramic White Pearl,,,,
7/23/2022,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,500.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
7/22/2022,Shopify,"V-RacingTE37SagaSPlus-189.5+20,1810.5+30-5120-BR",Volk,Volk Racing TE37 Saga S-Plus,"18x9.5 +20, 18x10.5 +30",5x120,Bronze,"$2,800.00","Volk Racing TE37 Saga S-Plus18x9.5 +20, 18x10.5 +305x120Bronze",,,,
7/22/2022,Shopify,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5120-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x120,Pressed Graphite,"$2,800.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x120Pressed Graphite",,,,
7/22/2022,eBay,GL-57DR-179+22-51143-EBP,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Eternal Blue Pearl,"$1,500.00",Gram Lights 57DR17x9 +225x114.3Eternal Blue Pearl,,,,
7/21/2022,eBay,GL-57CR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57CR,18x9.5 +38,5x114.3,Bronze 2,"$1,750.00",Gram Lights 57CR18x9.5 +385x114.3Bronze 2,,,,
7/21/2022,eBay,M-MC10-178.5+35-51143-W,Mugen,Mugen MC10,17x8.5 +35,5x114.3,White,"$1,454.00",Mugen MC1017x8.5 +355x114.3White,,,,
7/20/2022,Shopify,V-RacingCE28SL-179+45-51143-BR,Volk,Volk Racing CE28SL,17x9 +45,5x114.3,Bronze,"$2,580.00",Volk Racing CE28SL17x9 +455x114.3Bronze,,,,
7/19/2022,Shopify,"M-MC10-178.5+35,179+35-51143-W",Mugen,Mugen MC10,"17x8.5 +35, 17x9 +35",5x114.3,White,"$1,566.00","Mugen MC1017x8.5 +35, 17x9 +355x114.3White",,,,
7/19/2022,Shopify,GL-57DR-189.5+12-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +12,5x114.3,Chrome Plating,"$1,957.50",Gram Lights 57DR18x9.5 +125x114.3Chrome Plating,,,,
